strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.895625,-0.02951452,0.146644269,-0.029195378,0.248900789,118.7477931,62.62207511,45.88376615,-134760.3304,2244.93395,1107.695953
0.89625,-0.193979633,-0.113043249,-0.142415901,0.100360697,118.7869451,62.57527875,45.87652392,-134748.206,2232.694001,1101.656514
0.896875,-0.053763972,-0.019545847,0.124538978,0.231782784,118.826097,62.56543134,45.92788599,-134758.3826,2242.564258,1106.526699
0.8975,-0.095557559,0.087626625,-0.012720857,0.224695308,118.8652489,62.59779048,45.88858747,-134767.1415,2251.213625,1110.794472
0.898125,-0.231740443,0.082414023,0.009016813,0.402547184,118.9044009,62.60642333,45.90077289,-134753.9901,2237.682223,1104.117804
0.89875,-0.35403825,-0.114225939,0.001980946,0.444706254,118.9435528,62.55274528,45.92980654,-134742.7613,2226.35399,1098.528224
0.899375,-0.265543579,-0.048153277,-0.180582479,0.268355036,118.9827047,62.58599196,45.88146776,-134790.8529,2273.69902,1121.889222
0.9,0.050319364,0.107914968,0.132650295,0.103476916,119.0218566,62.5944636,45.90615436,-134783.8027,2266.354416,1118.265245
0.900625,0.13489675,-0.025473255,0.081680615,0.200081102,119.0610086,62.57298544,45.8956335,-134768.8607,2251.270315,1110.822444
0.90125,-0.035062944,0.073383684,-0.148789567,0.272131161,119.1001605,62.62224318,45.86640936,-134761.9646,2244.391105,1107.428102
0.901875,0.128807709,-0.098318406,0.114152314,0.311359695,119.1393124,62.56950724,45.91240762,-134775.1036,2257.366146,1113.83025
0.9025,-0.036106259,-0.157759845,-0.147087177,0.165015953,119.1784643,62.57035142,45.88567909,-134754.4073,2236.521266,1103.544964
0.903125,0.065440404,0.180280677,0.042745183,0.180608343,119.2176163,62.60409208,45.8888671,-134764.4188,2246.274176,1108.357247
0.90375,0.121150316,0.02357432,0.149830385,0.162124074,119.2567682,62.57288693,45.91031552,-134761.1298,2242.655273,1106.571607
0.904375,0.015470186,-0.088510391,-0.140639521,0.194678317,119.2959201,62.57803135,45.87956986,-134763.8574,2245.552102,1108.000961
0.905,0.242658733,0.241509052,0.154714487,0.123567021,119.335072,62.6120466,45.89142817,-134766.9697,2248.93755,1109.67141
0.905625,0.183432633,-0.139845586,-0.091645702,0.427200335,119.374224,62.58848364,45.87355303,-134780.1459,2262.183314,1116.207139
0.90625,0.286706213,-0.209339655,-0.121891238,0.648583538,119.4133759,62.58038272,45.86111086,-134771.3182,2253.407765,1111.877105
0.906875,0.284251092,0.270331249,0.148164109,0.183407304,119.4525278,62.61439565,45.87865945,-134766.1583,2248.8893,1109.647603
0.9075,0.017888516,-0.211608672,-0.120141995,0.282997411,119.4916798,62.55631713,45.89049554,-134761.4951,2244.079625,1107.274412
0.908125,0.083704392,0.021539166,0.031463883,0.081805172,119.5308317,62.57621984,45.90213187,-134745.2849,2228.19858,1099.438382
0.90875,-0.014342169,0.180093306,0.062365157,0.239893904,119.5699836,62.60324972,45.89506841,-134762.7875,2245.406107,1107.928925
0.909375,-0.094356803,-0.238879519,-0.078003348,0.216876447,119.6091355,62.55458866,45.90493062,-134771.0579,2253.833863,1112.08735
0.91,0.000466543,0.122080003,-0.001427348,0.173342107,119.6482875,62.61604404,45.87747294,-134759.6009,2242.157326,1106.32591
0.910625,-0.113222872,0.06650698,-0.016343822,0.220346603,119.6874394,62.59608463,45.88121931,-134758.2186,2240.422109,1105.469719
0.91125,-0.005205807,-0.23075112,0.051746176,0.365949366,119.7265913,62.55901805,45.92059156,-134768.7537,2251.096853,1110.736854
0.911875,-0.204566628,0.021616809,-0.17224335,0.299642292,119.7657432,62.60580901,45.87930514,-134769.3132,2251.407202,1110.889987
0.9125,0.089871398,0.061295582,0.188720877,0.163783401,119.8048952,62.5956376,45.91562569,-134760.7259,2242.578528,1106.53374
0.913125,-0.208301123,-0.06037919,-0.050184514,0.216761831,119.8440471,62.57921406,45.89697125,-134769.935,2251.762591,1111.065343
0.91375,-0.199968845,-0.027899278,-0.083095048,0.215206861,119.883199,62.5952295,45.89545721,-134769.9107,2251.213695,1110.794507
0.914375,-0.105718305,0.07059687,0.116796119,0.287635325,119.9223509,62.57186956,45.91716962,-134764.9548,2246.171795,1108.306731
0.915,-0.145218798,-0.100455467,-0.076385112,0.085564093,119.9615029,62.5937079,45.88982396,-134764.3889,2245.496004,1107.973282
0.915625,-0.030108722,-0.036845208,-0.100766691,0.095519029,120.0006548,62.60362272,45.86868917,-134773.3149,2254.072975,1112.205333
0.91625,0.075252197,0.210684424,0.207002473,0.18898037,120.0398067,62.60105784,45.89437868,-134783.0685,2263.560096,1116.886471
0.916875,-0.171035212,-0.029967044,-0.129642812,0.177619869,120.0789587,62.60540373,45.87099112,-134777.046,2257.69033,1113.99021
0.9175,-0.183466238,-0.09194471,-0.156073634,0.115061131,120.1181106,62.6012312,45.87631867,-134767.4995,2248.070141,1109.243413
0.918125,0.061941212,0.038917469,0.130677975,0.11693941,120.1572625,62.6022835,45.89957761,-134744.0209,2224.984238,1097.85236
0.91875,0.050666356,0.071780712,-0.057834595,0.17034788,120.1964144,62.61737332,45.86575894,-134758.613,2239.147804,1104.840951
0.919375,-0.006750628,-0.122222155,-0.05865417,0.141663474,120.2355664,62.59016125,45.8927384,-134746.6738,2227.627944,1099.156818
0.92,0.188114307,-0.07966124,0.065511532,0.328344816,120.2747183,62.57930557,45.90753409,-134763.9562,2244.936319,1107.697122
0.920625,0.086916628,-0.007222152,-0.066769281,0.189808664,120.3138702,62.61179122,45.87167501,-134771.4264,2252.463468,1111.41117
0.92125,0.107890212,-0.106324485,-0.045992535,0.270569363,120.3530221,62.57413889,45.88138503,-134771.1271,2252.247516,1111.304614
0.921875,0.118970775,-0.038777412,0.023977975,0.194541412,120.3921741,62.58437845,45.88621937,-134763.7669,2245.076224,1107.766154
0.9225,0.044530192,0.053583509,-0.060690003,0.155601051,120.431326,62.61366261,45.86852533,-134761.6322,2243.107074,1106.794535
0.923125,0.024260617,-0.038222022,-0.02122685,0.079132962,120.4704779,62.5683333,45.89049518,-134775.3144,2256.475806,1113.390939
0.92375,0.111557665,-0.003784107,0.04066967,0.142495511,120.5096298,62.59293374,45.88944915,-134769.6755,2251.080136,1110.728606
0.924375,6.82E-05,-0.003967386,-0.225939857,0.316808658,120.5487818,62.62311381,45.84976174,-134767.5015,2248.933193,1109.66926
0.925,0.127039025,0.00970457,0.149677074,0.1840439,120.5879337,62.57883922,45.90372642,-134745.0764,2226.476096,1098.588473
0.925625,-0.042323322,0.09812236,0.067710951,0.180990012,120.6270856,62.59535367,45.90085188,-134766.2835,2247.565807,1108.994565
0.92625,-0.042537544,-0.0633532,-0.128131002,0.109342101,120.6662375,62.60325139,45.87032594,-134758.2229,2239.51072,1105.020021
0.926875,0.034684427,-0.166918312,-0.005459137,0.261389049,120.7053895,62.56663136,45.89741402,-134752.1313,2233.125339,1101.869345
0.9275,0.307778394,0.161137855,0.204792864,0.184432174,120.7445414,62.60488307,45.90946546,-134781.8013,2262.442232,1116.334894
0.928125,-0.074057444,-0.157801625,-0.183609627,0.140288351,120.7836933,62.58991584,45.86602846,-134774.7575,2255.437641,1112.878687
0.92875,0.056555368,-0.050759867,0.031405878,0.137478239,120.8228453,62.59046444,45.90501684,-134758.9965,2239.610583,1105.069296
0.929375,-0.012350651,0.089629946,0.058075764,0.127888969,120.8619972,62.59176111,45.89862886,-134763.2023,2243.479214,1106.978157
0.93,-0.14453123,0.015450833,-0.0645539,0.195937213,120.9011491,62.59506254,45.89642125,-134769.7577,2249.770765,1110.082535
0.930625,-0.143999041,-0.135688534,-0.018920206,0.171314395,120.940301,62.58307381,45.91276347,-134766.9366,2246.665412,1108.550291
0.93125,-0.081368512,-0.021913362,-0.059422271,0.073644216,120.979453,62.60541729,45.89543173,-134763.1747,2242.701803,1106.594566
0.931875,-0.039046746,0.01836065,-0.012096562,0.070353133,121.0186049,62.61002739,45.89924108,-134779.7272,2258.743199,1114.509716
0.9325,0.024427432,-0.050697927,0.040184148,0.118960688,121.0577568,62.58646515,45.90502737,-134768.8341,2247.949349,1109.183812
0.933125,-0.078146037,0.189860891,0.065927396,0.328548898,121.0969087,62.61709102,45.88783897,-134772.8562,2251.797278,1111.082458
0.93375,-0.288132299,-0.225766477,-0.190716566,0.120862803,121.1360607,62.56578853,45.88986689,-134780.7255,2259.290061,1114.779549
0.934375,-0.097626082,0.026657407,0.124690641,0.272913221,121.1752126,62.57730821,45.92048384,-134754.1088,2232.826101,1101.721694
0.935,-0.207887945,0.1739629,0.003749323,0.468586238,121.2143645,62.60694382,45.89664208,-134764.3391,2242.650162,1106.569086
0.935625,-0.226775258,-0.312731857,-0.106938178,0.253180768,121.2535164,62.56398611,45.90695662,-134778.7456,2256.980307,1113.63987
0.93625,-0.032327257,0.229754506,0.163759196,0.333904371,121.2926684,62.62122594,45.91533193,-134781.9937,2259.661947,1114.963045
0.936875,0.05547456,-0.04405209,-0.011858079,0.124401337,121.3318203,62.58663229,45.89273342,-134763.3822,2241.096602,1105.802528
0.9375,0.046733046,-0.157137111,-0.132212667,0.272407484,121.3709722,62.5866117,45.87125877,-134749.4512,2227.322083,1099.0059
0.938125,0.07212467,0.087096008,-0.050586807,0.185037307,121.4101242,62.59502172,45.87466632,-134763.9042,2241.67115,1106.086021
0.93875,0.128074577,-0.045186572,0.106458087,0.231263489,121.4492761,62.56157283,45.89996513,-134770.274,2248.136273,1109.276044
0.939375,-0.086937437,0.045922843,-0.121285949,0.216311013,121.488428,62.60556452,45.86179587,-134778.5199,2256.671193,1113.487347
0.94,0.158848363,-0.018410001,0.096886992,0.22034776,121.5275799,62.59749417,45.88275684,-134772.5264,2250.730114,1110.555898
0.940625,0.160614669,0.147850009,0.158934021,0.016988716,121.5667319,62.59530816,45.88879636,-134785.3708,2263.459233,1116.836703
0.94125,0.079316961,-0.091415007,-0.133212916,0.2757996,121.6058838,62.60096376,45.86902796,-134758.5763,2237.314749,1103.936484
0.941875,0.143376819,0.053745219,0.055252708,0.125705829,121.6450357,62.588132,45.89183697,-134782.871,2261.386987,1115.814215
0.9425,0.093485373,0.047533767,0.050583232,0.062939996,121.6841876,62.58084367,45.8914498,-134769.4894,2248.441586,1109.426692
0.943125,0.236163587,0.106405762,0.004156938,0.284813975,121.7233396,62.59673194,45.87381414,-134787.7468,2266.806412,1118.488269
0.94375,0.364824701,0.059653533,0.069707314,0.424646667,121.7624915,62.60297518,45.87303664,-134769.7468,2249.272874,1109.836866
0.944375,0.068631345,-0.219559867,-0.221614904,0.409024795,121.8016434,62.57957389,45.85802858,-134770.8829,2250.555869,1110.469922
0.945,0.20911186,0.026664331,0.107138706,0.22396819,121.8407953,62.59446205,45.88926557,-134766.0233,2245.653372,1108.05093
0.945625,0.021226415,0.042840601,0.031435005,0.026485392,121.8799473,62.60570772,45.8781544,-134776.658,2256.300352,1113.304366
0.94625,-0.1219946,-0.061111147,-0.06515332,0.083391037,121.9190992,62.5868747,45.87693588,-134770.1517,2249.676242,1110.035896
0.946875,0.059248197,0.099868862,0.07388995,0.050391698,121.9582511,62.61324457,45.89568977,-134765.7993,2245.439591,1107.945446
0.9475,0.060363014,0.064652813,0.097387867,0.049606712,121.9974031,62.61018042,45.89409878,-134784.929,2264.200781,1117.202598
0.948125,-0.09196586,-0.094747752,-0.049047319,0.062755635,122.036555,62.60039099,45.90257476,-134749.2252,2228.731126,1099.701151
0.94875,-0.224478961,0.008632716,-0.121723186,0.286168595,122.0757069,62.58508233,45.89036002,-134780.58,2259.464351,1114.865547
0.949375,0.13955592,0.05606596,0.138120377,0.117070754,122.1148588,62.58412216,45.92024577,-134764.8855,2243.509892,1106.993294
0.95,-0.0116881,-0.057810627,-0.016080744,0.062353555,122.1540108,62.58161266,45.90229522,-134772.6579,2250.993779,1110.685995
0.950625,-0.264526185,-0.019383411,-0.046240398,0.329340192,122.1931627,62.59871954,45.89311282,-134792.8612,2270.826283,1120.471755
0.95125,-0.324413665,0.080225167,0.048502472,0.551185412,122.2323146,62.6108452,45.91637437,-134751.5102,2229.293639,1099.978706
0.951875,-0.409612901,-0.20322553,-0.150235277,0.335679111,122.2714665,62.57751301,45.89469374,-134779.4025,2256.444388,1113.375436
0.9525,-0.161791429,0.051409387,-0.003660619,0.271095272,122.3106185,62.59545828,45.9093081,-134784.2196,2260.509616,1115.381302
0.953125,-0.122226342,0.071313601,0.093157754,0.29038799,122.3497704,62.59085135,45.91332605,-134750.4239,2226.590144,1098.644747
0.95375,-0.118720308,-0.054414592,-0.061951071,0.086109058,122.3889223,62.59816777,45.89424302,-134778.9604,2254.671374,1112.500595
0.954375,-0.017548994,-0.075556915,-0.11639775,0.121671564,122.4280742,62.58718632,45.88305993,-134770.7484,2246.024036,1108.233823
0.955,0.070367037,0.064348204,0.030425361,0.052747732,122.4672262,62.59809026,45.88729551,-134738.2079,2213.775169,1092.321578
0.955625,-0.100360862,-0.002040729,-0.061723496,0.121333126,122.5063781,62.58692585,45.88828007,-134763.4908,2238.866947,1104.702371
0.95625,0.063562674,-0.070549432,0.060391009,0.187460704,122.54553,62.57591076,45.91079554,-134770.7277,2245.750891,1108.099048
0.956875,0.098454685,0.183193459,0.094527478,0.122709978,122.5846819,62.61240033,45.89729228,-134763.7789,2239.231046,1104.882024
0.9575,0.118517179,-0.039083238,-0.023780325,0.212886472,122.6238339,62.59577999,45.89427355,-134750.2219,2225.868197,1098.288524
0.958125,0.257527697,0.064992266,0.047925436,0.285121512,122.6629858,62.60395521,45.89437357,-134762.292,2238.226858,1104.386537
0.95875,-0.113011078,-0.15396569,-0.241749878,0.161111832,122.7021377,62.59141571,45.85916246,-134767.7187,2243.695104,1107.084681
0.959375,0.145400834,-0.035611036,0.069425586,0.222643723,122.7412897,62.59737657,45.88144808,-134761.9284,2238.124828,1104.336194
0.96,0.005120794,0.073529163,-0.030282613,0.129267131,122.7804416,62.60633742,45.87993253,-134761.921,2238.261569,1104.403665
0.960625,0.196889061,-0.125486382,0.002810249,0.397558218,122.8195935,62.56563448,45.88170078,-134771.7027,2248.486645,1109.448924
0.96125,0.284594299,0.090243812,0.061041198,0.297659022,122.8587454,62.59350361,45.87304508,-134793.2142,2269.951795,1120.040265
0.961875,0.083050127,0.074509775,0.065287712,0.021759766,122.8978974,62.60187713,45.88333372,-134765.6907,2242.971044,1106.727415
0.9625,0.112746268,-0.017239215,-0.002521772,0.174354667,122.9370493,62.60522603,45.89159443,-134783.7636,2260.808225,1115.528642
0.963125,-0.02455175,0.056200657,-0.035358498,0.122559439,122.9762012,62.59120474,45.89377367,-134771.9619,2249.2351,1109.818228
0.96375,-0.068980105,-0.101136515,-0.058749252,0.054179194,123.0153531,62.57488863,45.89639086,-134752.9649,2230.076903,1100.365184
0.964375,-0.042487176,0.111419116,0.033209316,0.188504319,123.0545051,62.60855228,45.89152739,-134784.0841,2261.002528,1115.624515
0.965,-0.174549253,0.004841158,-0.01481145,0.241004793,123.093657,62.58922823,45.90117407,-134787.2009,2263.816146,1117.012811
0.965625,-0.181682142,-0.17983416,-0.052843514,0.180912773,123.1328089,62.56894905,45.90625706,-134771.8506,2248.294388,1109.354061
0.96625,-0.145179206,0.291182721,0.071152587,0.53443843,123.1719608,62.64050917,45.89286395,-134750.9928,2227.312397,1099.001121
0.966875,-0.057456058,-0.116710067,-0.03483119,0.103571582,123.2111128,62.57193999,45.89775618,-134766.0753,2241.639001,1106.070158
0.9675,-0.112627592,-0.108459653,-0.064887404,0.064769115,123.2502647,62.5782059,45.88637592,-134774.7871,2250.266629,1110.327205
0.968125,-0.127720963,0.209431242,0.026234253,0.413442807,123.2894166,62.62300972,45.88991953,-134752.4871,2227.679404,1099.18221
0.96875,-0.104025948,-0.274996401,-0.02797461,0.309894284,123.3285686,62.55957582,45.91144681,-134779.2877,2254.092334,1112.214885
0.969375,-0.129959558,0.038518726,-0.032025435,0.207249856,123.3677205,62.61299483,45.89690677,-134772.0208,2246.508525,1108.47288
0.97,-0.127216418,0.107297066,-0.016394423,0.287363312,123.4068724,62.59786797,45.89006653,-134778.4778,2252.6818,1111.518899
0.970625,-0.020408073,-0.142154624,0.064899524,0.254894153,123.4460243,62.5621463,45.91738094,-134772.8999,2247.14936,1108.789081
0.97125,-0.049973251,0.195381267,0.035065162,0.305174744,123.4851763,62.61713075,45.88658562,-134778.5687,2252.648464,1111.50245
0.971875,0.078021258,-0.002110615,0.124199855,0.156550038,123.5243282,62.58531845,45.89878632,-134774.7932,2248.605459,1109.50755
0.9725,-0.028188407,-0.04461366,-0.017382865,0.033586678,123.5634801,62.58788393,45.88249132,-134773.1897,2246.957853,1108.694588
0.973125,-0.025574358,0.065105488,-0.014103363,0.120948172,123.602632,62.5954858,45.88504195,-134761.5092,2235.200975,1102.893505
0.97375,0.235137016,-0.04986259,0.094542495,0.349062206,123.641784,62.56801935,45.91115007,-134769.3969,2243.349959,1106.91438
0.974375,0.108429763,0.097011875,-0.004232781,0.151900287,123.6809359,62.61260778,45.88019631,-134774.4273,2248.490214,1109.450685
0.975,0.208452063,-0.084946163,-0.047271976,0.391020009,123.7200878,62.59016383,45.87664516,-134768.8107,2243.284276,1106.88197
0.975625,0.260149595,-0.027678195,0.107669666,0.3527237,123.7592397,62.5852995,45.89341182,-134767.9643,2242.84589,1106.665662
0.97625,0.042408912,0.050698897,-0.07305491,0.169456846,123.7983917,62.60087811,45.86709948,-134789.8244,2264.684528,1117.441289
0.976875,0.226145926,0.002926266,0.108391261,0.273525215,123.8375436,62.58735879,45.88920677,-134789.3755,2264.384456,1117.293227
0.9775,0.123353632,-0.07468307,-0.087757461,0.28975398,123.8766955,62.58446613,45.86911917,-134773.7896,2249.310199,1109.855283
0.978125,0.237548027,0.186765873,0.115545344,0.150119438,123.9158475,62.60981461,45.88551244,-134775.3985,2250.870005,1110.624923
0.97875,0.113082495,-0.0607555,0.050838429,0.215747949,123.9549994,62.57661192,45.90406525,-134769.8782,2245.67077,1108.059515
0.979375,-0.126286118,-0.078258856,-0.155842758,0.095913893,123.9941513,62.58742416,45.88097076,-134774.7016,2250.497847,1110.441292
0.98,0.157673287,0.159526721,0.115097525,0.061563661,124.0333032,62.59473783,45.89315093,-134789.1986,2264.865893,1117.530778
0.980625,-0.066468792,-0.145057564,-0.024482939,0.149924139,124.0724552,62.54843508,45.89153954,-134776.3144,2252.20627,1111.284263
0.98125,-0.016744376,-0.085509866,-0.049055557,0.084271119,124.1116071,62.58745366,45.88458729,-134774.2839,2250.236477,1110.312327
0.981875,-0.017484149,0.042287324,-0.011409506,0.080578408,124.150759,62.58397389,45.8845385,-134777.7822,2253.652929,1111.998074
0.9825,0.07615055,0.009861443,0.115661456,0.130954191,124.1899109,62.58906694,45.91369104,-134766.2099,2242.241194,1106.367293
0.983125,-0.058242122,0.003420981,-0.098805608,0.126087312,124.2290629,62.61917327,45.88294735,-134784.5017,2260.333865,1115.294583
